Title,Category,Release Date,Link
VEOLIA / CLEANAWAY,Merger,Date: 21 Sep 2006,https://db-comp.eu/document_2443.download
JOHNSON & JOHNSON / PFIZER CONSUMER HEALTHCARE,Merger,Date: 11 Dec 2006,https://db-comp.eu/document_2444.download
THERMO ELECTRON / FISHER SCIENTIFIC,Merger,Date: 9 Nov 2006,https://db-comp.eu/document_2445.download
TOSHIBA / WESTINGHOUSE,Merger,Date: 19 Sep 2006,https://db-comp.eu/document_2446.download
ORICA / DYNO,Merger,Date: 23 May 2006,https://db-comp.eu/document_2447.download
ABBOTT / GUIDANT,Merger,Date: 11 Apr 2006,https://db-comp.eu/document_2448.download
LINDE / BOC,Merger,Date: 6 Jun 2006,https://db-comp.eu/document_2449.download
MITTAL / ARCELOR,Merger,Date: 2 Jun 2006,https://db-comp.eu/document_2450.download
CVC / SLEC,Merger,Date: 20 Mar 2006,https://db-comp.eu/document_2451.download
TELEFÓNICA / O2,Merger,Date: 10 Jan 2006,https://db-comp.eu/document_2452.download
AXALTO / GEMPLUS,Merger,Date: 19 May 2006,https://db-comp.eu/document_2453.download
RENOLIT / SOLVAY,Merger,Date: 22 Feb 2006,https://db-comp.eu/document_2454.download
JEFFERSON SMURFIT / KAPPA,Merger,Date: 10 Nov 2005,https://db-comp.eu/document_2455.download
TUI / CP SHIPS,Merger,Date: 12 Oct 2005,https://db-comp.eu/document_2456.download
MAERSK / PONL,Merger,Date: 29 Jul 2005,https://db-comp.eu/document_2457.download
WEGENER / PCM / JV,Merger,Date: 7 Jul 2005,https://db-comp.eu/document_2458.download
PERNOD RICARD / ALLIED DOMECQ,Merger,Date: 24 Jun 2005,https://db-comp.eu/document_2459.download
LUFTHANSA / SWISS,Merger,Date: 4 Jul 2005,https://db-comp.eu/document_2460.download
AMER / SALOMON,Merger,Date: 12 Oct 2005,https://db-comp.eu/document_2461.download
NOVARTIS / HEXAL,Merger,Date: 27 May 2005,https://db-comp.eu/document_2462.download
PROCTER & GAMBLE / GILLETTE,Merger,Date: 15 Jul 2005,https://db-comp.eu/document_2463.download
REUTERS / TELERATE,Merger,Date: 23 May 2005,https://db-comp.eu/document_2464.download
HONEYWELL / NOVAR,Merger,Date: 30 Mar 2005,https://db-comp.eu/document_2465.download
ALCATEL / FINMECCANICA / ALCATEL ALENIA SPACE & TELESPAZIO,Merger,Date: 28 Apr 2005,https://db-comp.eu/document_2466.download
ORKLA / CHIPS,Merger,Date: 3 Mar 2005,https://db-comp.eu/document_2467.download
APOLLO / BAKELITE,Merger,Date: 11 Apr 2005,https://db-comp.eu/document_2468.download
CYTEC / UCB - SURFACE SPECIALTIES,Merger,Date: 17 Dec 2004,https://db-comp.eu/document_2469.download
BAYER HEALTHCARE / ROCHE (OTC BUSINESS),Merger,Date: 19 Nov 2004,https://db-comp.eu/document_2470.download
SYNGENTA CP / ADVANTA,Merger,Date: 17 Aug 2004,https://db-comp.eu/document_2471.download
OWENS-ILLINOIS / BSN GLASSPACK,Merger,Date: 9 Jun 2004,https://db-comp.eu/document_2472.download
GROUP 4 FALCK / SECURICOR,Merger,Date: 28 May 2004,https://db-comp.eu/document_2473.download
AIR LIQUIDE / MESSER TARGETS,Merger,Date: 15 Mar 2004,https://db-comp.eu/document_2474.download
AIR FRANCE / KLM,Merger,Date: 11 Feb 2004,https://db-comp.eu/document_2475.download
TEIJIN / ZEON / JV,Merger,Date: 12 Aug 2003,https://db-comp.eu/document_2476.download
ALCAN / PECHINEY (II),Merger,Date: 29 Sep 2003,https://db-comp.eu/document_2477.download
CANDOVER / CINVEN / BERTELSMANN-SPRINGER,Merger,Date: 29 Jul 2003,https://db-comp.eu/document_2478.download
CVRD / CAEMI,Merger,Date: 18 Jul 2003,https://db-comp.eu/document_2479.download
PROCTER & GAMBLE / WELLA,Merger,Date: 30 Jul 2003,https://db-comp.eu/document_2480.download
GE / AGFA NDT,Merger,Date: 5 Dec 2003,https://db-comp.eu/document_2481.download
KONICA / MINOLTA,Merger,Date: 11 Jul 2003,https://db-comp.eu/document_2482.download
PFIZER / PHARMACIA,Merger,Date: 27 Feb 2003,https://db-comp.eu/document_2483.download
WALLENIUS LINES AB / WILHELMSEN ASA / HYUNDAI MERCHANT MARINE,Merger,Date: 29 Nov 2002,https://db-comp.eu/document_2484.download
RAG / DEGUSSA,Merger,Date: 18 Nov 2002,https://db-comp.eu/document_2485.download
BARILLA / BPL / KAMPS,Merger,Date: 25 Jun 2002,https://db-comp.eu/document_2486.download
IMPERIAL TOBACCO / REEMTSMA CIGARETTENFABRIKE N,Merger,Date: 8 May 2002,https://db-comp.eu/document_2487.download
BP / VEBA OEL,Merger,Date: 1 Jul 2002,https://db-comp.eu/document_2488.download
SOLVAY / MONTEDISON AUSIMON,Merger,Date: 9 Apr 2002,https://db-comp.eu/document_2489.download
EnBW / EDP / CAJASTUR / HIDROCANTABRICO,Merger,Date: 19 Mar 2002,https://db-comp.eu/document_2490.download
GERLING / NCM,Merger,Date: 11 Dec 2001,https://db-comp.eu/document_2491.download
NORDBANKEN / POSTGIROT,Merger,Date: 8 Nov 2001,https://db-comp.eu/document_2492.download
NORDBANKEN / POSTGIROT,Merger,Date: 13 Oct 2014,https://db-comp.eu/document_2493.download
MASTERFOODS / ROYAL CANIN,Merger,Date: 15 Feb 2002,https://db-comp.eu/document_2494.download
TETRA LAVAL / SIDEL,Merger,Date: 13 Jan 2003,https://db-comp.eu/document_2495.download
INDUSTRI KAPITAL / PERSTORP (II),Merger,Date: 11 May 2001,https://db-comp.eu/document_2496.download
NESTLE / RALSTON PURINA,Merger,Date: 27 Jul 2001,https://db-comp.eu/document_2497.download
YLE / TDF / DIGITA / JV,Merger,Date: 26 Jun 2001,https://db-comp.eu/document_2498.download
BUHRMANN / SAMAS OFFICE SUPPLIES,Merger,Date: 11 Apr 2001,https://db-comp.eu/document_2499.download
DEGUSSA / LAPORTE,Merger,Date: 12 Mar 2001,https://db-comp.eu/document_2500.download
PERNOD RICARD / DIAGEO / SEAGRAM SPIRITS,Merger,Date: 8 May 2001,https://db-comp.eu/document_2501.download
VIVENDI / CANAL+ / SEAGRAM,Merger,Date: 13 Oct 2000,https://db-comp.eu/document_2502.download
UNITED AIRLINES / US AIRWAYS,Merger,Date: 12 Jan 2001,https://db-comp.eu/document_2503.download
SCA PACKAGING / METSÄ CORRUGATED,Merger,Date: 25 Aug 2000,https://db-comp.eu/document_2504.download
METSÄ-SERLA / MODO,Merger,Date: 4 Aug 2000,https://db-comp.eu/document_2505.download
FRANCE TELECOM / ORANGE,Merger,Date: 11 Aug 2000,https://db-comp.eu/document_2506.download
PREUSSAG / THOMSON,Merger,Date: 26 Jul 2000,https://db-comp.eu/document_2507.download
UNILEVER / BESTFOODS,Merger,Date: 28 Sep 2000,https://db-comp.eu/document_2508.download
VOLVO / RENAULT V.I.,Merger,Date: 1 Sep 2000,https://db-comp.eu/document_2509.download
REXAM (PLM) / AMERICAN NATIONAL CAN,Merger,Date: 19 Jul 2000,https://db-comp.eu/document_2510.download
BASF / AMERICAN CYANAMID (AHP),Merger,Date: 30 Jun 2000,https://db-comp.eu/document_2511.download
NABISCO / UNITED BISCUITS,Merger,Date: 5 May 2000,https://db-comp.eu/document_2512.download
SARA LEE / COURTAULDS,Merger,Date: 8 May 2000,https://db-comp.eu/document_2513.download
PFIZER / WARNER LAMBER,Merger,Date: 22 May 2000,https://db-comp.eu/document_2514.download
LAFARGE / BLUE CIRCLE,Merger,Date: 7 Apr 2000,https://db-comp.eu/document_2515.download
GLAXO WELLCOME / SMITHKLINE BEECHAM,Merger,Date: 8 May 2000,https://db-comp.eu/document_2516.download
BT / ESAT,Merger,Date: 27 Mar 2000,https://db-comp.eu/document_2517.download
MONSANTO / PHARMACIA & UPJOHN,Merger,Date: 30 Mar 2000,https://db-comp.eu/document_2518.download
VODAFONE AIRTOUCH / MANNESMANN,Merger,Date: 12 Apr 2000,https://db-comp.eu/document_2519.download
SHELL / BASF / JV - PROJECT NICOLE,Merger,Date: 29 Mar 2000,https://db-comp.eu/document_2520.download
EADS,Merger,Date: 11 May 2000,https://db-comp.eu/document_2521.download
THE COCA-COLA COMPANY / KAR-TESS GROUP (HELLENIC BOTTLING),Merger,Date: 7 Feb 2000,https://db-comp.eu/document_2522.download
AKZO NOBEL / HOECHST ROUSSEL VET,Merger,Date: 22 Nov 1999,https://db-comp.eu/document_2523.download
PAKHOED / VAN OMMEREN (II),Merger,Date: 10 Sep 1999,https://db-comp.eu/document_2524.download
NEW HOLLAND / CASE,Merger,Date: 28 Oct 1999,https://db-comp.eu/document_2525.download
AT&T / MEDIAONE,Merger,Date: 23 Jul 1999,https://db-comp.eu/document_2526.download
RHODIA / DONAU CHEMIE / ALBRIGHT & WILSON,Merger,Date: 13 Jul 1999,https://db-comp.eu/document_2527.download
ROHM AND HAAS / MORTON,Merger,Date: 19 Apr 1999,https://db-comp.eu/document_2528.download
AXA / GRE,Merger,Date: 8 Apr 1999,https://db-comp.eu/document_2529.download
VODAFONE / AIRTOUCH,Merger,Date: 21 May 1999,https://db-comp.eu/document_2530.download
ASTRA / ZENECA,Merger,Date: 26 Feb 1999,https://db-comp.eu/document_2531.download
IMETAL / ENGLISH CHINA CLAYS,Merger,Date: 26 Apr 1999,https://db-comp.eu/document_2532.download
HOECHST / RH‘NE - POULENC,Merger,Date: 30 Jan 2004,https://db-comp.eu/document_2533.download
HOECHST / RH‘NE - POULENC,Merger,Date: 9 Aug 1999,https://db-comp.eu/document_2534.download
ABB / ELSAG BAILEY,Merger,Date: 16 Dec 1998,https://db-comp.eu/document_2535.download
NC / CANAL + / CDPQ / BANK AMERICA,Merger,Date: 3 Dec 1998,https://db-comp.eu/document_2536.download
BP / AMOCO,Merger,Date: 11 Dec 1998,https://db-comp.eu/document_2537.download
JOHNSON & JOHNSON / DEPUY,Merger,Date: 28 Oct 1998,https://db-comp.eu/document_2538.download
AMERICAN HOME PRODUCTS / MONSANTO,Merger,Date: 28 Sep 1998,https://db-comp.eu/document_2539.download
AKZO NOBEL / COURTAULDS,Merger,Date: 30 Jun 1998,https://db-comp.eu/document_2540.download
EXXON / SHELL,Merger,Date: 8 Jul 1998,https://db-comp.eu/document_2541.download
OWENS-ILLINOIS / BTR PACKAGING,Merger,Date: 21 Apr 1998,https://db-comp.eu/document_2542.download
ALLIANZ / AGF,Merger,Date: 8 May 1998,https://db-comp.eu/document_2543.download
NESTE / IVO,Merger,Date: 2 Jun 1998,https://db-comp.eu/document_2544.download
REPOLA / KYMMENE,Merger,Date: 30 Oct 1995,https://db-comp.eu/document_2545.download
SWISSAIR / SABENA (II),Merger,Date: 20 Jul 1995,https://db-comp.eu/document_2546.download
GLAXO / WELLCOME,Merger,Date: 28 Feb 1995,https://db-comp.eu/document_2547.download
BRITISH AIRWAYS / TAT,Merger,Date: 27 Nov 1992,https://db-comp.eu/document_2548.download
ELF AQUITAINE - THYSSEN / MINOL,Merger,Date: 4 Sep 1992,https://db-comp.eu/document_2549.download
GRAND METROPOLITAN / CINZANO,Merger,Date: 7 Feb 1992,https://db-comp.eu/document_2550.download
Tetra Laval / Sidel,Merger,Date: 30 Jan 2002,https://db-comp.eu/document_2551.download
Intel,Dominance,Date: 22 Sep 2023,https://db-comp.eu/document_2552.download
Canned vegetables,Agreement,Date: 27 Sep 2019,https://db-comp.eu/document_2553.download
NETWORK SHARING - CZECH REPUBLIC,Agreement,Date: 11 Jul 2022,https://db-comp.eu/document_2554.download
Amazon Marketplace,Dominance,Date: 20 Dec 2022,https://db-comp.eu/document_2555.download
METAL PACKAGING,Agreement,Date: 12 Jul 2022,https://db-comp.eu/document_2556.download
Styrene Monomer,Agreement,Date: 29 Nov 2022,https://db-comp.eu/document_2557.download
Belgian Sand,"Agreement, Dominance",Date: 13 Jan 2023,https://db-comp.eu/document_2558.download
Amazon Buy Box,Dominance,Date: 20 Dec 2022,https://db-comp.eu/document_2559.download
MOL / OMV SLOVENIJA,Merger,Date: 28 Oct 2021,https://db-comp.eu/document_2560.download
ALD / LEASEPLAN,Merger,Date: 25 Nov 2022,https://db-comp.eu/document_2561.download
MICROSOFT / ACTIVISION BLIZZARD,Merger,Date: 15 May 2023,https://db-comp.eu/document_2562.download
ORANGE / VOO / BRUTÉLÉ,Merger,Date: 20 Mar 2023,https://db-comp.eu/document_2563.download
DIETEREN / PHE,Merger,Date: 2 Aug 2022,https://db-comp.eu/document_2564.download
SALMAR / NTS,Merger,Date: 31 Oct 2022,https://db-comp.eu/document_2565.download
KPS CAPITAL PARTNERS / REAL ALLOY EUROPE,Merger,Date: 19 Oct 2022,https://db-comp.eu/document_2566.download
CELANESE / DUPONT (MOBILITY & MATERIALS BUSINESS),Merger,Date: 11 Oct 2022,https://db-comp.eu/document_2567.download
PHILIP MORRIS INTERNATIONAL / SWEDISH MATCH,Merger,Date: 25 Oct 2022,https://db-comp.eu/document_2568.download
ADVENT / GFK,Merger,Date: 4 Jul 2023,https://db-comp.eu/document_2569.download
SHELL / MONTECATINI,Merger,Date: 24 Apr 1996,https://db-comp.eu/document_2570.download
Mannesmann / Vallourec / Ilva,Merger,Date: 31 Jan 1994,https://db-comp.eu/document_2571.download
Pilkington-Techint / SIV,Merger,Date: 21 Dec 1993,https://db-comp.eu/document_2572.download
Siemens / Italtel,Merger,Date: 17 Feb 1995,https://db-comp.eu/document_2573.download
Krupp / Thyssen / Riva / Falck / Tadfin / AST,Merger,Date: 21 Dec 1994,https://db-comp.eu/document_2574.download
TKS / ITW Signode / Titan,Merger,Date: 6 May 1998,https://db-comp.eu/document_2575.download
Price Waterhouse / Coopers & Lybrand,Merger,Date: 20 May 1998,https://db-comp.eu/document_2576.download
BOEING / HUGHES,Merger,Date: 29 Oct 2000,https://db-comp.eu/document_2577.download
PIRELLI / BICC,Merger,Date: 19 Jul 2000,https://db-comp.eu/document_2578.download
Framatome / Siemens / Cogéma / JV,Merger,Date: 6 Dec 2000,https://db-comp.eu/document_2579.download
MAN / Auwärter,Merger,Date: 20 Jun 2000,https://db-comp.eu/document_2580.download
BASF / Eurodiol / Pantochim,Merger,Date: 11 Jul 2001,https://db-comp.eu/document_2581.download
De Beers / LVMH,Merger,Date: 25 Jul 2001,https://db-comp.eu/document_2582.download
UPM-Kymmene / Haindl,Merger,Date: 21 Nov 2001,https://db-comp.eu/document_2583.download
Norske Skog / Parenco / Walsum,Merger,Date: 21 Nov 2001,https://db-comp.eu/document_2584.download
SEB / MOULINEX,Merger,Date: 11 Nov 2003,https://db-comp.eu/document_2585.download
CARNIVAL CORPORATION / P&O PRINCESS,Merger,Date: 24 Jul 2002,https://db-comp.eu/document_2586.download
ORACLE / PEOPLESOFT,Merger,Date: 26 Oct 2004,https://db-comp.eu/document_2587.download
SONY / BMG,Merger,Date: 3 Oct 2007,https://db-comp.eu/document_2588.download
SYNIVERSE / BSG,Merger,Date: 4 Dec 2007,https://db-comp.eu/document_2596.download
Google/ DoubleClick,Merger,Date: 11 Mar 2008,https://db-comp.eu/document_2597.download
INEOS/ KERLING,Merger,Date: 30 Jan 2008,https://db-comp.eu/document_2598.download
IBM / TELELOGIC,Merger,Date: 5 Mar 2008,https://db-comp.eu/document_2599.download
Norddeutsche Affinerie/ Cumerio,Merger,Date: 23 Jan 2008,https://db-comp.eu/document_2600.download
TOMTOM/TELE ATLAS,Merger,Date: 14 May 2008,https://db-comp.eu/document_2601.download
ITEMA / BARCOVISION,Merger,Date: 4 Aug 2008,https://db-comp.eu/document_2602.download
NOKIA / NAVTEQ,Merger,Date: 2 Jul 2008,https://db-comp.eu/document_2603.download
STX/ AKER YARDS,Merger,Date: 5 May 2008,https://db-comp.eu/document_2604.download
KLM/ MARTINAIR,Merger,Date: 17 Dec 2008,https://db-comp.eu/document_2605.download
ORACLE/ SUN MICROSYSTEMS,Merger,Date: 17 Dec 2010,https://db-comp.eu/document_2606.download
VOTORANTIM / FISCHER / JV,Merger,Date: 4 May 2011,https://db-comp.eu/document_2607.download
UPM/ Myllykoski and Rhein Papier,Merger,Date: 13 Jul 2011,https://db-comp.eu/document_2608.download
Caterpillar/ MWM,Merger,Date: 19 Oct 2011,https://db-comp.eu/document_2609.download
Seagate/ HDD Business of Samsung,Merger,Date: 19 Oct 2011,https://db-comp.eu/document_2610.download
Telefónica UK/ Vodafone UK/ Everything Everywhere/ JV,Merger,Date: 4 Sep 2012,https://db-comp.eu/document_2611.download
NYNAS/ SHELL/ HARBURG REFINERY,Merger,Date: 2 Sep 2013,https://db-comp.eu/document_2612.download
AEGEAN/ OLYMPIC II,Merger,Date: 9 Oct 2013,https://db-comp.eu/document_2613.download
HOLCIM / CEMEX WEST,Merger,Date: 5 Jun 2014,https://db-comp.eu/document_2614.download
CEMEX / HOLCIM ASSETS,Merger,Date: 9 Sep 2014,https://db-comp.eu/document_2615.download
SIEMENS/ DRESSER-RAND,Merger,Date: 29 Jun 2015,https://db-comp.eu/document_2616.download
FEDEX / TNT EXPRESS,Merger,Date: 8 Jan 2016,https://db-comp.eu/document_2617.download
E.ON / INNOGY,Merger,Date: 17 Sep 2019,https://db-comp.eu/document_2618.download
KME / MKM,Merger,Date: 11 Dec 2018,https://db-comp.eu/document_2619.download
NIDEC / WHIRLPOOL (EMBRACO BUSINESS),Merger,Date: 12 Apr 2019,https://db-comp.eu/document_2620.download
PKN Orlen/Grupa Lotos,Merger,Date: 14 Jul 2020,https://db-comp.eu/document_2621.download
AURUBIS / METALLO GROUP HOLDING,Merger,Date: 4 May 2020,https://db-comp.eu/document_2622.download
Retail Food Packaging,Agreement,Date: 17 Dec 2020,https://db-comp.eu/document_2623.download
TELEFÓNICA AND PORTUGAL TELECOM,Agreement,Date: 25 Jan 2022,https://db-comp.eu/document_2624.download
FOREX,Agreement,Date: 2 Dec 2021,https://db-comp.eu/document_2625.download
Network sharing - Czech Republic,Agreement,Date: 30 Sep 2022,https://db-comp.eu/document_2626.download
Focus Home,Agreement,Date: 20 Jan 2021,https://db-comp.eu/document_2627.download
"Focus Home, Koch Media, ZeniMax, Bandai Namco, Capcom",Agreement,Date: 20 Jan 2021,https://db-comp.eu/document_2628.download
Koch Media,Agreement,Date: 20 Jan 2021,https://db-comp.eu/document_2629.download
ZeniMax,Agreement,Date: 20 Jan 2021,https://db-comp.eu/document_2630.download
Bandai Namco,Agreement,Date: 20 Jan 2021,https://db-comp.eu/document_2631.download
Capcom,Agreement,Date: 20 Jan 2021,https://db-comp.eu/document_2632.download
Apple - App Store Practices (music streaming),Dominance,Date: 4 Mar 2024,https://db-comp.eu/document_2633.download
Insurance Ireland: Insurance claims database and conditions of access,Agreement,Date: 30 Jun 2022,https://db-comp.eu/document_2634.download
Online rail ticket distribution in Spain,Dominance,Date: 17 Jan 2024,https://db-comp.eu/document_2635.download
Hand grenades,Agreement,Date: 21 Sep 2023,https://db-comp.eu/document_2636.download
Alphabet – OIS Verticals; Alphabet - OIS App Stores; Alphabet – Online search engines; Alphabet – Video sharing; Alphabet – N,DMA,Date: 5 Sep 2023,https://db-comp.eu/document_2637.download
"Apple – online intermediation services – app stores, Apple - operating systems, Apple – web browsers",DMA,Date: 5 Sep 2023,https://db-comp.eu/document_2638.download
MICROSOFT – ONLINE SEARCH ENGINES; MICROSOFT – WEB  BROWSERS; MICROSOFT – ONLINE ADVERTISING SERVICES,DMA,Date: 5 Sep 2023,https://db-comp.eu/document_2639.download
Microsoft Online search engines; Microsoft Web browsers; Microsoft Online advertising services,DMA,Date: 12 Feb 2024,https://db-comp.eu/document_2640.download
Amazon - online intermediation services – marketplaces; Amazon - online advertising services,DMA,Date: 5 Sep 2023,https://db-comp.eu/document_2641.download
Microsoft - online social networking services; Microsoft - number-independent interpersonal communications services; Microsof,DMA,Date: 5 Sep 2023,https://db-comp.eu/document_2642.download
Meta - online social networking services; Meta – number-independent interpersonal communications services; Meta - online adve,DMA,Date: 5 Sep 2023,https://db-comp.eu/document_2643.download
Apple – NUMBER-INDEPENDENT INTERPERSONAL COMMUNICATION SERVICES,DMA,Date: 5 Sep 2023,https://db-comp.eu/document_2644.download
Apple - number independent interpersonal communications services,DMA,Date: 12 Feb 2024,https://db-comp.eu/document_2645.download
SAMSUNG – WEB BROWSERS,DMA,Date: 5 Sep 2023,https://db-comp.eu/document_2646.download
ByteDance – Online social networking services,DMA,Date: 5 Sep 2023,https://db-comp.eu/document_2647.download
Apple – iPadOS,DMA,Date: 5 Sep 2023,https://db-comp.eu/document_2648.download
Meta – Article 5(2),DMA,Date: 25 Mar 2024,https://db-comp.eu/document_2649.download
Alphabet – Online Intermediation Services – app stores – Google Play – Article 5(4),DMA,Date: 25 Mar 2024,https://db-comp.eu/document_2650.download
Apple - Online Intermediation Services – app stores – App Store – Article 5(4),DMA,Date: 25 Mar 2024,https://db-comp.eu/document_2651.download
Apple – Operating systems – iOS – Article 6(3),DMA,Date: 25 Mar 2024,https://db-comp.eu/document_2652.download
Alphabet _ Online Search Engine – Google Search – Article 6(5),DMA,Date: 25 Mar 2024,https://db-comp.eu/document_2653.download
HYUNDAI HEAVY INDUSTRIES HOLDINGS / DAEWOO SHIPBUILDING & MARINE ENGINEERING,Merger,Date: 13 Jan 2022,https://db-comp.eu/document_2654.download
LONDON STOCK EXCHANGE GROUP / REFINITIV BUSINESS,Merger,Date: 13 Jan 2021,https://db-comp.eu/document_2655.download
ESSILORLUXOTTICA / GRANDVISION,Merger,Date: 23 Mar 2021,https://db-comp.eu/document_2656.download
DANFOSS / EATON HYDRAULICS,Merger,Date: 18 Mar 2021,https://db-comp.eu/document_2657.download
META (FORMERLY FACEBOOK) /KUSTOMER,Merger,Date: 27 Jan 2022,https://db-comp.eu/document_2658.download
META / KUSTOMER,Merger,Date: 10 Nov 2023,https://db-comp.eu/document_2659.download
HITACHI RAIL / GROUND TRANSPORTATION SYSTEMS BUSINESS OF THALES,Merger,Date: 30 Oct 2023,https://db-comp.eu/document_2660.download
SIKA / MBCC GROUP,Merger,Date: 8 Feb 2023,https://db-comp.eu/document_2661.download
VIASAT / INMARSAT,Merger,Date: 25 May 2023,https://db-comp.eu/document_2662.download
Bertelsmann / Springer/JV.,Merger,Date: 3 May 2005,https://db-comp.eu/document_2663.download
Blackstone/Acetex,Merger,Date: 27 May 2024,https://db-comp.eu/document_2664.download
Sea-Invest/EMO-EKOM,Merger,Date: 18 Aug 2006,https://db-comp.eu/document_2665.download
CARGILL / DEGUSSA FOOD INGREDIENTS,Merger,Date: 29 Mar 2006,https://db-comp.eu/document_2666.download
Ineos/BP Dormagen,Merger,Date: 10 Aug 2006,https://db-comp.eu/document_2667.download
Gaz de France/ Suez,Merger,Date: 28 Oct 2011,https://db-comp.eu/document_2668.download
Glatfelter/ Crompton Assets,Merger,Date: 20 Dec 2006,https://db-comp.eu/document_2669.download
Thales / Finmeccanica / Alcatel Alenia Space & Telespazio,Merger,Date: 4 Apr 2007,https://db-comp.eu/document_2670.download
Travelport/Worldspan,Merger,Date: 21 Aug 2007,https://db-comp.eu/document_2671.download
AEE / LENTJES,Merger,Date: 5 Dec 2007,https://db-comp.eu/document_2672.download
FCA/PSA,Merger,Date: 21 Dec 2020,https://db-comp.eu/document_2673.download
